"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-06-14 13:54:55 +02:00"

"Country / territory of asylum/residence",Origin,Year,Month,Value
Switzerland,"Bosnia and Herzegovina",2016,April,4
Switzerland,Cambodia,2016,January,1
Switzerland,"Central African Rep.",2016,January,1
Switzerland,"Central African Rep.",2016,February,1
Switzerland,"Central African Rep.",2016,March,4
Switzerland,Chad,2016,January,2
Switzerland,Chad,2016,February,4
Switzerland,Chad,2016,April,1
Switzerland,China,2016,January,35
Switzerland,China,2016,February,30
Switzerland,China,2016,March,29
Switzerland,China,2016,April,26
Switzerland,Cameroon,2016,January,3
Switzerland,Cameroon,2016,February,4
Switzerland,Cameroon,2016,March,6
Switzerland,Cameroon,2016,April,9
Switzerland,Congo,2016,March,2
Switzerland,"Dem. Rep. of the Congo",2016,January,14
Switzerland,"Dem. Rep. of the Congo",2016,February,13
Switzerland,"Dem. Rep. of the Congo",2016,March,8
Switzerland,"Dem. Rep. of the Congo",2016,April,9
Switzerland,Colombia,2016,February,9
Switzerland,Colombia,2016,April,7
Switzerland,Djibouti,2016,February,3
Switzerland,Eritrea,2016,January,221
Switzerland,Eritrea,2016,February,172
Switzerland,Eritrea,2016,March,220
Switzerland,Eritrea,2016,April,183
Switzerland,Ethiopia,2016,January,34
Switzerland,Ethiopia,2016,February,37
Switzerland,Ethiopia,2016,March,40
Switzerland,Ethiopia,2016,April,39
Switzerland,France,2016,March,1
Switzerland,Gambia,2016,January,98
Switzerland,Gambia,2016,February,116
Switzerland,Gambia,2016,March,139
Switzerland,Gambia,2016,April,142
Switzerland,"United Kingdom of Great Britain and Northern Ireland",2016,February,1
Switzerland,Georgia,2016,January,38
Switzerland,Georgia,2016,February,21
Switzerland,Georgia,2016,March,33
Switzerland,Georgia,2016,April,19
Switzerland,Germany,2016,April,2
Switzerland,Ghana,2016,January,9
Switzerland,Ghana,2016,February,5
Switzerland,Ghana,2016,March,6
Switzerland,Ghana,2016,April,7
Switzerland,Guinea-Bissau,2016,January,7
Switzerland,Guinea-Bissau,2016,February,7
Switzerland,Guinea-Bissau,2016,March,8
Switzerland,Guinea-Bissau,2016,April,5
Switzerland,Greece,2016,April,1
Switzerland,Guatemala,2016,January,1
Switzerland,Guinea,2016,January,32
Switzerland,Guinea,2016,February,35
Switzerland,Guinea,2016,March,52
Switzerland,Guinea,2016,April,42
Switzerland,Haiti,2016,January,2
Switzerland,Hungary,2016,January,1
Switzerland,"Côte d'Ivoire",2016,January,4
Switzerland,"Côte d'Ivoire",2016,February,12
Switzerland,"Côte d'Ivoire",2016,March,20
Switzerland,"Côte d'Ivoire",2016,April,10
Switzerland,India,2016,January,4
Switzerland,India,2016,February,2
Switzerland,India,2016,March,6
Switzerland,India,2016,April,3
Switzerland,"Iran (Islamic Rep. of)",2016,January,126
Switzerland,"Iran (Islamic Rep. of)",2016,February,57
Switzerland,"Iran (Islamic Rep. of)",2016,March,44
Switzerland,"Iran (Islamic Rep. of)",2016,April,35
Switzerland,Iraq,2016,January,353
Switzerland,Iraq,2016,February,216
Switzerland,Iraq,2016,March,133
Switzerland,Iraq,2016,April,68
Switzerland,Israel,2016,February,2
Switzerland,Jamaica,2016,March,1
Switzerland,Jordan,2016,February,1
Switzerland,Kazakhstan,2016,March,3
Switzerland,Kenya,2016,February,1
Switzerland,Kenya,2016,March,1
Switzerland,"Dem. People's Rep. of Korea",2016,February,1
Switzerland,Kuwait,2016,February,7
Switzerland,Liberia,2016,January,1
Switzerland,Liberia,2016,February,4
Switzerland,Liberia,2016,March,2
Switzerland,Liberia,2016,April,3
Switzerland,Libya,2016,January,7
Switzerland,Libya,2016,February,9
Switzerland,Libya,2016,March,25
Switzerland,Libya,2016,April,13
Switzerland,Lebanon,2016,January,7
Switzerland,Lebanon,2016,February,7
Switzerland,Lebanon,2016,March,2
Switzerland,Lebanon,2016,April,4
Switzerland,"Sri Lanka",2016,January,172
Switzerland,"Sri Lanka",2016,February,131
Switzerland,"Sri Lanka",2016,March,143
Switzerland,"Sri Lanka",2016,April,107
Switzerland,Lithuania,2016,April,1
Switzerland,Mauritania,2016,January,2
Switzerland,Mauritania,2016,February,2
Switzerland,Mauritania,2016,March,2
Switzerland,"The former Yugoslav Rep. of Macedonia",2016,January,6
Switzerland,"The former Yugoslav Rep. of Macedonia",2016,February,3
Switzerland,"The former Yugoslav Rep. of Macedonia",2016,March,10
Switzerland,"The former Yugoslav Rep. of Macedonia",2016,April,10
Switzerland,"Rep. of Moldova",2016,January,3
Switzerland,"Rep. of Moldova",2016,February,2
Switzerland,"Rep. of Moldova",2016,April,4
Switzerland,Mali,2016,January,9
Switzerland,Mali,2016,February,19
Switzerland,Mali,2016,March,10
Switzerland,Mali,2016,April,17
Switzerland,Mongolia,2016,January,16
Switzerland,Mongolia,2016,February,10
Switzerland,Mongolia,2016,March,4
Switzerland,Mongolia,2016,April,6
Switzerland,Morocco,2016,January,65
Switzerland,Morocco,2016,February,92
Switzerland,Morocco,2016,March,116
Switzerland,Morocco,2016,April,109
Switzerland,Myanmar,2016,February,1
Switzerland,Niger,2016,January,1
Switzerland,Niger,2016,February,2
Switzerland,Niger,2016,March,1
Switzerland,Niger,2016,April,1
Switzerland,Nicaragua,2016,April,1
Switzerland,Nigeria,2016,January,69
Switzerland,Nigeria,2016,February,125
Switzerland,Nigeria,2016,March,97
Switzerland,Nigeria,2016,April,102
Switzerland,Pakistan,2016,January,23
Switzerland,Pakistan,2016,February,18
Switzerland,Pakistan,2016,March,24
Switzerland,Pakistan,2016,April,19
Switzerland,Panama,2016,March,1
Switzerland,Poland,2016,April,1
Switzerland,Romania,2016,February,1
Switzerland,"Russian Federation",2016,January,16
Switzerland,"Russian Federation",2016,February,5
Switzerland,"Russian Federation",2016,March,5
Switzerland,"Russian Federation",2016,April,15
Switzerland,Rwanda,2016,January,5
Switzerland,"Saudi Arabia",2016,April,1
Switzerland,Senegal,2016,January,52
Switzerland,Senegal,2016,February,35
Switzerland,Senegal,2016,March,32
Switzerland,Senegal,2016,April,33
Switzerland,"Sierra Leone",2016,January,5
Switzerland,"Sierra Leone",2016,February,6
Switzerland,"Sierra Leone",2016,March,2
Switzerland,"Sierra Leone",2016,April,8
Switzerland,Somalia,2016,January,118
Switzerland,Somalia,2016,February,135
Switzerland,Somalia,2016,March,103
Switzerland,Somalia,2016,April,114
Switzerland,Spain,2016,April,1
Switzerland,"Viet Nam",2016,January,2
Switzerland,Sudan,2016,January,7
Switzerland,Sudan,2016,February,10
Switzerland,Sudan,2016,March,6
Switzerland,Sudan,2016,April,7
Switzerland,Slovakia,2016,April,1
Switzerland,Slovenia,2016,February,1
Switzerland,"Syrian Arab Rep.",2016,January,476
Switzerland,"Syrian Arab Rep.",2016,February,235
Switzerland,"Syrian Arab Rep.",2016,March,137
Switzerland,"Syrian Arab Rep.",2016,April,109
Switzerland,Tajikistan,2016,February,1
Switzerland,Togo,2016,January,4
Switzerland,Togo,2016,February,1
Switzerland,Togo,2016,March,4
Switzerland,Togo,2016,April,3
Switzerland,"Trinidad and Tobago",2016,January,1
Switzerland,Tunisia,2016,January,20
Switzerland,Tunisia,2016,February,41
Switzerland,Tunisia,2016,March,33
Switzerland,Tunisia,2016,April,18
Switzerland,Turkey,2016,January,41
Switzerland,Turkey,2016,February,40
Switzerland,Turkey,2016,March,39
Switzerland,Turkey,2016,April,34
Switzerland,Uganda,2016,January,4
Switzerland,Ukraine,2016,January,11
Switzerland,Ukraine,2016,February,6
Switzerland,Ukraine,2016,March,7
Switzerland,Ukraine,2016,April,6
Switzerland,"South Sudan",2016,January,1
Switzerland,"South Sudan",2016,February,3
Switzerland,"South Sudan",2016,March,1
Switzerland,"South Sudan",2016,April,1
Switzerland,"Western Sahara",2016,January,2
Switzerland,"Western Sahara",2016,March,2
Switzerland,Yemen,2016,January,3
Switzerland,Yemen,2016,February,2
Switzerland,Yemen,2016,April,11
Turkey,Afghanistan,2016,January,2598
Turkey,Afghanistan,2016,February,2781
Turkey,Afghanistan,2016,March,5394
Turkey,Afghanistan,2016,April,3074
Turkey,Algeria,2016,February,1
Turkey,Egypt,2016,January,1
Turkey,Egypt,2016,February,22
Turkey,Egypt,2016,March,1
Turkey,Egypt,2016,April,2
Turkey,Burundi,2016,January,3
Turkey,Burundi,2016,February,4
Turkey,Burundi,2016,March,3
Turkey,Burundi,2016,April,1
Turkey,China,2016,January,1
Turkey,China,2016,February,3
Turkey,Chile,2016,January,1
Turkey,Cameroon,2016,January,3
Turkey,Cameroon,2016,February,3
Turkey,Cameroon,2016,March,1
Turkey,Cameroon,2016,April,2
Turkey,Congo,2016,February,1
Turkey,Congo,2016,April,4
Turkey,"Dem. Rep. of the Congo",2016,February,2
Turkey,"Dem. Rep. of the Congo",2016,March,2
Turkey,"Dem. Rep. of the Congo",2016,April,1
Turkey,Eritrea,2016,February,2
Turkey,Eritrea,2016,March,6
Turkey,Eritrea,2016,April,11
Turkey,Ethiopia,2016,January,4
Turkey,Ethiopia,2016,February,2
Turkey,Ethiopia,2016,March,9
Turkey,Ethiopia,2016,April,6
Turkey,Palestinian,2016,January,28
Turkey,Palestinian,2016,February,46
Turkey,Palestinian,2016,March,15
Turkey,Palestinian,2016,April,31
Turkey,Ghana,2016,April,1
Turkey,"Côte d'Ivoire",2016,April,2
Turkey,"Iran (Islamic Rep. of)",2016,January,771
Turkey,"Iran (Islamic Rep. of)",2016,February,737
Turkey,"Iran (Islamic Rep. of)",2016,March,1000
Turkey,"Iran (Islamic Rep. of)",2016,April,631
Turkey,Iraq,2016,January,2179
Turkey,Iraq,2016,February,2688
Turkey,Iraq,2016,March,1794
Turkey,Iraq,2016,April,1964
Turkey,Jordan,2016,January,1
Turkey,Jordan,2016,February,2
Turkey,Jordan,2016,March,2
Turkey,Kazakhstan,2016,January,1
Turkey,Kazakhstan,2016,February,2
Turkey,Kenya,2016,January,1
Turkey,Kyrgyzstan,2016,January,1
Turkey,Kyrgyzstan,2016,February,2
Turkey,Kyrgyzstan,2016,April,3
Turkey,Kuwait,2016,March,6
Turkey,Kuwait,2016,April,2
Turkey,Libya,2016,February,4
Turkey,Libya,2016,March,1
Turkey,Lebanon,2016,January,1
Turkey,Lebanon,2016,February,1
Turkey,Lebanon,2016,March,1
Turkey,Lebanon,2016,April,3
Turkey,"Sri Lanka",2016,March,1
Turkey,Mali,2016,April,1
Turkey,Mongolia,2016,February,2
Turkey,Mongolia,2016,March,3
Turkey,Morocco,2016,January,2
Turkey,Morocco,2016,February,4
Turkey,Morocco,2016,March,2
Turkey,Morocco,2016,April,3
Turkey,Myanmar,2016,March,1
Turkey,Nigeria,2016,January,1
Turkey,Nigeria,2016,February,2
Turkey,Nigeria,2016,March,3
Turkey,Nigeria,2016,April,1
Turkey,Pakistan,2016,January,23
Turkey,Pakistan,2016,February,10
Turkey,Pakistan,2016,March,39
Turkey,Pakistan,2016,April,65
Turkey,Senegal,2016,February,1
Turkey,"Sierra Leone",2016,March,3
Turkey,"Sierra Leone",2016,April,5
Turkey,Somalia,2016,January,19
Turkey,Somalia,2016,February,39
Turkey,Somalia,2016,March,55
Turkey,Somalia,2016,April,49
Turkey,Sudan,2016,February,4
Turkey,Sudan,2016,March,1
Turkey,"Syrian Arab Rep.",2016,January,2
Turkey,"Syrian Arab Rep.",2016,February,3
Turkey,"Syrian Arab Rep.",2016,March,4
Turkey,"Syrian Arab Rep.",2016,April,3
Turkey,Tajikistan,2016,January,3
Turkey,Tajikistan,2016,February,9
Turkey,Tajikistan,2016,March,16
Turkey,Tajikistan,2016,April,19
Turkey,Turkmenistan,2016,January,6
Turkey,Turkmenistan,2016,February,5
Turkey,Turkmenistan,2016,March,9
Turkey,Turkmenistan,2016,April,19
Turkey,Tunisia,2016,January,6
Turkey,Tunisia,2016,February,4
Turkey,Tunisia,2016,March,1
Turkey,Tunisia,2016,April,1
Turkey,Uganda,2016,January,6
Turkey,Uganda,2016,February,34
Turkey,Uganda,2016,March,8
Turkey,Uganda,2016,April,32
Turkey,Uzbekistan,2016,January,11
Turkey,Uzbekistan,2016,February,10
Turkey,Uzbekistan,2016,March,10
Turkey,Uzbekistan,2016,April,6
Turkey,Yemen,2016,January,7
Turkey,Yemen,2016,February,9
Turkey,Yemen,2016,March,2
Turkey,Yemen,2016,April,2
"USA (INS/DHS)",Afghanistan,2016,January,25
"USA (INS/DHS)",Afghanistan,2016,February,25
"USA (INS/DHS)",Afghanistan,2016,March,29
"USA (INS/DHS)",Afghanistan,2016,April,28
"USA (INS/DHS)",Albania,2016,January,12
"USA (INS/DHS)",Albania,2016,February,21
"USA (INS/DHS)",Albania,2016,March,20
"USA (INS/DHS)",Albania,2016,April,4
"USA (INS/DHS)",Algeria,2016,January,4
"USA (INS/DHS)",Algeria,2016,February,2
"USA (INS/DHS)",Algeria,2016,March,5
"USA (INS/DHS)",Algeria,2016,April,9
"USA (INS/DHS)",Angola,2016,January,14
"USA (INS/DHS)",Angola,2016,February,31
"USA (INS/DHS)",Angola,2016,March,18
"USA (INS/DHS)",Angola,2016,April,11
"USA (INS/DHS)",Egypt,2016,January,68
"USA (INS/DHS)",Egypt,2016,February,96
"USA (INS/DHS)",Egypt,2016,March,89
"USA (INS/DHS)",Egypt,2016,April,62
"USA (INS/DHS)",Argentina,2016,January,2
"USA (INS/DHS)",Argentina,2016,February,5
"USA (INS/DHS)",Argentina,2016,March,2
"USA (INS/DHS)",Argentina,2016,April,1
"USA (INS/DHS)",Armenia,2016,January,5
"USA (INS/DHS)",Armenia,2016,February,20
"USA (INS/DHS)",Armenia,2016,March,13
"USA (INS/DHS)",Armenia,2016,April,23
"USA (INS/DHS)",Australia,2016,February,1
"USA (INS/DHS)",Australia,2016,March,1
"USA (INS/DHS)",Austria,2016,April,1
"USA (INS/DHS)",Azerbaijan,2016,January,7
"USA (INS/DHS)",Azerbaijan,2016,February,9
"USA (INS/DHS)",Azerbaijan,2016,March,16
"USA (INS/DHS)",Azerbaijan,2016,April,15
"USA (INS/DHS)",Bahrain,2016,March,1
"USA (INS/DHS)",Barbados,2016,March,1
"USA (INS/DHS)",Burundi,2016,January,15
"USA (INS/DHS)",Burundi,2016,February,12
"USA (INS/DHS)",Burundi,2016,March,9
"USA (INS/DHS)",Burundi,2016,April,5
"USA (INS/DHS)",Belgium,2016,March,1
"USA (INS/DHS)",Belgium,2016,April,1
"USA (INS/DHS)",Benin,2016,January,4
"USA (INS/DHS)",Benin,2016,February,4
"USA (INS/DHS)",Benin,2016,March,2
"USA (INS/DHS)",Benin,2016,April,5
"USA (INS/DHS)",Bangladesh,2016,January,68
"USA (INS/DHS)",Bangladesh,2016,February,74
"USA (INS/DHS)",Bangladesh,2016,March,80
"USA (INS/DHS)",Bangladesh,2016,April,63
"USA (INS/DHS)",Bahamas,2016,April,2
"USA (INS/DHS)",Bhutan,2016,January,8
"USA (INS/DHS)",Bhutan,2016,February,5
"USA (INS/DHS)",Bhutan,2016,March,11
"USA (INS/DHS)",Bhutan,2016,April,4
"USA (INS/DHS)","Burkina Faso",2016,January,82
"USA (INS/DHS)","Burkina Faso",2016,February,92
"USA (INS/DHS)","Burkina Faso",2016,March,124
"USA (INS/DHS)","Burkina Faso",2016,April,88
"USA (INS/DHS)",Belarus,2016,January,20
"USA (INS/DHS)",Belarus,2016,February,23
"USA (INS/DHS)",Belarus,2016,March,26
"USA (INS/DHS)",Belarus,2016,April,23
"USA (INS/DHS)","Bolivia (Plurinational State of)",2016,January,5
"USA (INS/DHS)","Bolivia (Plurinational State of)",2016,February,5
"USA (INS/DHS)","Bolivia (Plurinational State of)",2016,March,7
"USA (INS/DHS)","Bolivia (Plurinational State of)",2016,April,1
"USA (INS/DHS)",Brazil,2016,January,40
"USA (INS/DHS)",Brazil,2016,February,50
"USA (INS/DHS)",Brazil,2016,March,82
"USA (INS/DHS)",Brazil,2016,April,56
"USA (INS/DHS)","Bosnia and Herzegovina",2016,January,3
"USA (INS/DHS)","Bosnia and Herzegovina",2016,February,2
"USA (INS/DHS)","Bosnia and Herzegovina",2016,March,2
"USA (INS/DHS)","Bosnia and Herzegovina",2016,April,4
"USA (INS/DHS)",Bulgaria,2016,January,7
"USA (INS/DHS)",Bulgaria,2016,February,3
"USA (INS/DHS)",Bulgaria,2016,March,2
"USA (INS/DHS)",Bulgaria,2016,April,6
"USA (INS/DHS)",Belize,2016,January,1
"USA (INS/DHS)",Belize,2016,March,5
"USA (INS/DHS)",Belize,2016,April,1
"USA (INS/DHS)","Central African Rep.",2016,January,1
"USA (INS/DHS)","Central African Rep.",2016,February,1
"USA (INS/DHS)","Central African Rep.",2016,March,4
"USA (INS/DHS)","Central African Rep.",2016,April,2
"USA (INS/DHS)",Chad,2016,January,5
"USA (INS/DHS)",Chad,2016,February,1
"USA (INS/DHS)",Chad,2016,March,3
"USA (INS/DHS)",Chad,2016,April,6
"USA (INS/DHS)",China,2016,January,1131
"USA (INS/DHS)",China,2016,February,1129
"USA (INS/DHS)",China,2016,March,1442
"USA (INS/DHS)",China,2016,April,1191
"USA (INS/DHS)",Chile,2016,January,2
"USA (INS/DHS)",Chile,2016,March,2
"USA (INS/DHS)",Chile,2016,April,2
"USA (INS/DHS)",Cameroon,2016,January,67
"USA (INS/DHS)",Cameroon,2016,February,71
"USA (INS/DHS)",Cameroon,2016,March,89
"USA (INS/DHS)",Cameroon,2016,April,65
"USA (INS/DHS)",Congo,2016,January,38
"USA (INS/DHS)",Congo,2016,February,22
"USA (INS/DHS)",Congo,2016,March,38
"USA (INS/DHS)",Congo,2016,April,31
"USA (INS/DHS)","Dem. Rep. of the Congo",2016,January,19
"USA (INS/DHS)","Dem. Rep. of the Congo",2016,February,19
"USA (INS/DHS)","Dem. Rep. of the Congo",2016,March,18
"USA (INS/DHS)","Dem. Rep. of the Congo",2016,April,27
"USA (INS/DHS)",Comoros,2016,February,1
"USA (INS/DHS)",Colombia,2016,January,79
"USA (INS/DHS)",Colombia,2016,February,106
"USA (INS/DHS)",Colombia,2016,March,142
"USA (INS/DHS)",Colombia,2016,April,95
"USA (INS/DHS)","Costa Rica",2016,January,6
"USA (INS/DHS)","Costa Rica",2016,February,4
"USA (INS/DHS)","Costa Rica",2016,March,5
"USA (INS/DHS)","Costa Rica",2016,April,11
"USA (INS/DHS)",Cuba,2016,January,4
"USA (INS/DHS)",Cuba,2016,February,4
"USA (INS/DHS)",Cuba,2016,March,1
"USA (INS/DHS)","Cabo Verde",2016,March,1
"USA (INS/DHS)","Cabo Verde",2016,April,1
"USA (INS/DHS)","Czech Rep.",2016,January,1
"USA (INS/DHS)",Denmark,2016,January,1
"USA (INS/DHS)",Djibouti,2016,January,6
"USA (INS/DHS)",Djibouti,2016,February,4
"USA (INS/DHS)",Djibouti,2016,March,7
"USA (INS/DHS)",Djibouti,2016,April,5
"USA (INS/DHS)",Dominica,2016,January,1
"USA (INS/DHS)",Dominica,2016,February,1
"USA (INS/DHS)",Dominica,2016,March,2
"USA (INS/DHS)",Dominica,2016,April,2
"USA (INS/DHS)","Dominican Rep.",2016,January,3
"USA (INS/DHS)","Dominican Rep.",2016,February,8
"USA (INS/DHS)","Dominican Rep.",2016,March,13
"USA (INS/DHS)","Dominican Rep.",2016,April,6
"USA (INS/DHS)",Ecuador,2016,January,191
"USA (INS/DHS)",Ecuador,2016,February,263
"USA (INS/DHS)",Ecuador,2016,March,348
"USA (INS/DHS)",Ecuador,2016,April,177
"USA (INS/DHS)",Eritrea,2016,January,26
"USA (INS/DHS)",Eritrea,2016,February,33
"USA (INS/DHS)",Eritrea,2016,March,41
"USA (INS/DHS)",Eritrea,2016,April,49
"USA (INS/DHS)",Estonia,2016,January,1
"USA (INS/DHS)",Estonia,2016,February,1
"USA (INS/DHS)",Estonia,2016,March,3
"USA (INS/DHS)",Ethiopia,2016,January,105
"USA (INS/DHS)",Ethiopia,2016,February,100
"USA (INS/DHS)",Ethiopia,2016,March,157
"USA (INS/DHS)",Ethiopia,2016,April,134
"USA (INS/DHS)",Fiji,2016,January,1
"USA (INS/DHS)",Fiji,2016,February,1
"USA (INS/DHS)",Fiji,2016,March,2
"USA (INS/DHS)",Fiji,2016,April,3
"USA (INS/DHS)",Finland,2016,January,1
"USA (INS/DHS)",France,2016,January,2
"USA (INS/DHS)",France,2016,April,1
"USA (INS/DHS)",Gabon,2016,January,1
"USA (INS/DHS)",Gabon,2016,March,2
"USA (INS/DHS)",Gabon,2016,April,4
"USA (INS/DHS)",Gambia,2016,January,7
"USA (INS/DHS)",Gambia,2016,February,8
"USA (INS/DHS)",Gambia,2016,March,16
"USA (INS/DHS)",Gambia,2016,April,8
"USA (INS/DHS)","United Kingdom of Great Britain and Northern Ireland",2016,January,1
"USA (INS/DHS)","United Kingdom of Great Britain and Northern Ireland",2016,February,2
"USA (INS/DHS)","United Kingdom of Great Britain and Northern Ireland",2016,April,1
"USA (INS/DHS)",Georgia,2016,January,22
"USA (INS/DHS)",Georgia,2016,February,16
"USA (INS/DHS)",Georgia,2016,March,28
"USA (INS/DHS)",Georgia,2016,April,26
"USA (INS/DHS)",Germany,2016,January,4
"USA (INS/DHS)",Germany,2016,February,2
"USA (INS/DHS)",Germany,2016,March,3
"USA (INS/DHS)",Germany,2016,April,4
"USA (INS/DHS)",Ghana,2016,January,3
"USA (INS/DHS)",Ghana,2016,February,3
"USA (INS/DHS)",Ghana,2016,March,3
"USA (INS/DHS)",Ghana,2016,April,5
"USA (INS/DHS)",Guinea-Bissau,2016,January,1
"USA (INS/DHS)",Guinea-Bissau,2016,February,3
"USA (INS/DHS)",Guinea-Bissau,2016,March,1
"USA (INS/DHS)",Greece,2016,March,1
"USA (INS/DHS)",Grenada,2016,January,1
"USA (INS/DHS)",Grenada,2016,March,1
"USA (INS/DHS)",Guatemala,2016,January,597
"USA (INS/DHS)",Guatemala,2016,February,731
"USA (INS/DHS)",Guatemala,2016,March,920
"USA (INS/DHS)",Guatemala,2016,April,933
"USA (INS/DHS)",Guinea,2016,January,15
"USA (INS/DHS)",Guinea,2016,February,13
"USA (INS/DHS)",Guinea,2016,March,15
"USA (INS/DHS)",Guinea,2016,April,20
"USA (INS/DHS)",Guyana,2016,January,6
"USA (INS/DHS)",Guyana,2016,February,7
"USA (INS/DHS)",Guyana,2016,March,6
"USA (INS/DHS)",Guyana,2016,April,7
"USA (INS/DHS)",Haiti,2016,January,228
"USA (INS/DHS)",Haiti,2016,February,227
"USA (INS/DHS)",Haiti,2016,March,266
"USA (INS/DHS)",Haiti,2016,April,265
"USA (INS/DHS)",Honduras,2016,January,344
"USA (INS/DHS)",Honduras,2016,February,417
"USA (INS/DHS)",Honduras,2016,March,533
"USA (INS/DHS)",Honduras,2016,April,518
"USA (INS/DHS)",Croatia,2016,January,1
"USA (INS/DHS)",Hungary,2016,January,1
"USA (INS/DHS)",Hungary,2016,February,1
"USA (INS/DHS)",Hungary,2016,March,2
"USA (INS/DHS)",Hungary,2016,April,5
"USA (INS/DHS)","Côte d'Ivoire",2016,January,27
"USA (INS/DHS)","Côte d'Ivoire",2016,February,25
"USA (INS/DHS)","Côte d'Ivoire",2016,March,22
"USA (INS/DHS)","Côte d'Ivoire",2016,April,31
"USA (INS/DHS)",India,2016,January,214
"USA (INS/DHS)",India,2016,February,268
"USA (INS/DHS)",India,2016,March,308
"USA (INS/DHS)",India,2016,April,260
"USA (INS/DHS)",Indonesia,2016,January,19
"USA (INS/DHS)",Indonesia,2016,February,34
"USA (INS/DHS)",Indonesia,2016,March,36
"USA (INS/DHS)",Indonesia,2016,April,37
"USA (INS/DHS)","Iran (Islamic Rep. of)",2016,January,94
"USA (INS/DHS)","Iran (Islamic Rep. of)",2016,February,74
"USA (INS/DHS)","Iran (Islamic Rep. of)",2016,March,79
"USA (INS/DHS)","Iran (Islamic Rep. of)",2016,April,90
"USA (INS/DHS)",Iraq,2016,January,86
"USA (INS/DHS)",Iraq,2016,February,117
"USA (INS/DHS)",Iraq,2016,March,132
"USA (INS/DHS)",Iraq,2016,April,119
"USA (INS/DHS)",Israel,2016,January,5
"USA (INS/DHS)",Israel,2016,February,8
"USA (INS/DHS)",Israel,2016,March,10
"USA (INS/DHS)",Israel,2016,April,7
"USA (INS/DHS)",Italy,2016,January,5
"USA (INS/DHS)",Italy,2016,February,4
"USA (INS/DHS)",Italy,2016,April,1
"USA (INS/DHS)",Jamaica,2016,January,11
"USA (INS/DHS)",Jamaica,2016,February,18
"USA (INS/DHS)",Jamaica,2016,March,11
"USA (INS/DHS)",Jamaica,2016,April,11
"USA (INS/DHS)",Jordan,2016,January,27
"USA (INS/DHS)",Jordan,2016,February,31
"USA (INS/DHS)",Jordan,2016,March,34
"USA (INS/DHS)",Jordan,2016,April,44
"USA (INS/DHS)",Japan,2016,January,1
"USA (INS/DHS)",Japan,2016,March,1
"USA (INS/DHS)",Kazakhstan,2016,January,15
"USA (INS/DHS)",Kazakhstan,2016,February,32
"USA (INS/DHS)",Kazakhstan,2016,March,29
"USA (INS/DHS)",Kazakhstan,2016,April,24
"USA (INS/DHS)",Kenya,2016,January,33
"USA (INS/DHS)",Kenya,2016,February,44
"USA (INS/DHS)",Kenya,2016,March,58
"USA (INS/DHS)",Kenya,2016,April,54
"USA (INS/DHS)",Kyrgyzstan,2016,January,13
"USA (INS/DHS)",Kyrgyzstan,2016,February,19
"USA (INS/DHS)",Kyrgyzstan,2016,March,18
"USA (INS/DHS)",Kyrgyzstan,2016,April,18
"USA (INS/DHS)",Liberia,2016,January,21
"USA (INS/DHS)",Liberia,2016,February,25
"USA (INS/DHS)",Liberia,2016,March,26
"USA (INS/DHS)",Liberia,2016,April,17
"USA (INS/DHS)",Libya,2016,January,24
"USA (INS/DHS)",Libya,2016,February,27
"USA (INS/DHS)",Libya,2016,March,26
"USA (INS/DHS)",Libya,2016,April,34
"USA (INS/DHS)","Saint Lucia",2016,March,1
"USA (INS/DHS)",Lebanon,2016,January,15
"USA (INS/DHS)",Lebanon,2016,February,19
"USA (INS/DHS)",Lebanon,2016,March,16
"USA (INS/DHS)",Lebanon,2016,April,17
"USA (INS/DHS)","Rep. of Korea",2016,February,2
"USA (INS/DHS)","Rep. of Korea",2016,March,1
"USA (INS/DHS)","Rep. of Korea",2016,April,1
"USA (INS/DHS)",Kuwait,2016,January,3
"USA (INS/DHS)",Kuwait,2016,February,1
"USA (INS/DHS)",Kuwait,2016,March,6
"USA (INS/DHS)",Kuwait,2016,April,8
"USA (INS/DHS)","Rep. of Moldova",2016,January,24
"USA (INS/DHS)","Rep. of Moldova",2016,February,20
"USA (INS/DHS)","Rep. of Moldova",2016,March,33
"USA (INS/DHS)","Rep. of Moldova",2016,April,42
"USA (INS/DHS)",Maldives,2016,April,1
"USA (INS/DHS)",Mexico,2016,January,924
"USA (INS/DHS)",Mexico,2016,February,1102
"USA (INS/DHS)",Mexico,2016,March,1332
"USA (INS/DHS)",Mexico,2016,April,1213
"USA (INS/DHS)","Lao People's Dem. Rep.",2016,March,1
"USA (INS/DHS)","Sri Lanka",2016,January,26
"USA (INS/DHS)","Sri Lanka",2016,February,21
"USA (INS/DHS)","Sri Lanka",2016,March,46
"USA (INS/DHS)","Sri Lanka",2016,April,28
"USA (INS/DHS)",Lithuania,2016,January,1
"USA (INS/DHS)",Latvia,2016,January,1
"USA (INS/DHS)",Latvia,2016,February,2
"USA (INS/DHS)",Latvia,2016,March,2
"USA (INS/DHS)",Mauritania,2016,January,25
"USA (INS/DHS)",Mauritania,2016,February,12
"USA (INS/DHS)",Mauritania,2016,March,26
"USA (INS/DHS)",Mauritania,2016,April,18
"USA (INS/DHS)","The former Yugoslav Rep. of Macedonia",2016,January,1
"USA (INS/DHS)","The former Yugoslav Rep. of Macedonia",2016,February,1
